id,name,url,stars,forks,primary_language,repo_created,first_agent_adopted_at,agent_adopt_month,agent_adopt_week,num_agent_prs,num_prs,num_human_prs,num_bot_prs,agent_prs_per_month,human_prs_per_month,bot_prs_per_month,total_prs_per_month
138458545,python/python-docs-zh-tw,https://github.com/python/python-docs-zh-tw,267.0,216.0,Python,2018-06-24T06:19:52Z,2025-07-12 11:06:31+00:00,2025-07,2025-W27,12,294,218.0,64.0,"{'2025-07': 11, '2025-11': 1}","{'2024-01': 21, '2024-02': 13, '2024-03': 28, '2024-04': 9, '2024-05': 17, '2024-06': 5, '2024-07': 15, '2024-08': 8, '2024-09': 16, '2024-10': 11, '2024-11': 2, '2024-12': 8, '2025-01': 1, '2025-02': 4, '2025-03': 4, '2025-04': 1, '2025-05': 8, '2025-06': 13, '2025-07': 17, '2025-08': 2, '2025-09': 2, '2025-10': 2, '2025-11': 11}","{'2024-01': 1, '2024-02': 1, '2024-03': 1, '2024-04': 2, '2024-05': 2, '2024-06': 1, '2024-07': 6, '2024-08': 1, '2024-09': 5, '2024-10': 3, '2024-11': 2, '2024-12': 3, '2025-01': 1, '2025-02': 2, '2025-03': 1, '2025-05': 6, '2025-06': 2, '2025-07': 8, '2025-08': 1, '2025-09': 6, '2025-10': 1, '2025-11': 8}","{'2024-01': 22, '2024-02': 14, '2024-03': 29, '2024-04': 11, '2024-05': 19, '2024-06': 6, '2024-07': 21, '2024-08': 9, '2024-09': 21, '2024-10': 14, '2024-11': 4, '2024-12': 11, '2025-01': 2, '2025-02': 6, '2025-03': 5, '2025-04': 1, '2025-05': 14, '2025-06': 15, '2025-07': 36, '2025-08': 3, '2025-09': 8, '2025-10': 3, '2025-11': 20}"
236095576,backstage/backstage,https://github.com/backstage/backstage,30835.0,6695.0,TypeScript,2020-01-24T22:39:49Z,2025-07-15 15:02:26+00:00,2025-07,2025-W28,13,7446,5257.0,2176.0,"{'2025-07': 11, '2025-08': 2}","{'2024-01': 302, '2024-02': 316, '2024-03': 312, '2024-04': 344, '2024-05': 273, '2024-06': 224, '2024-07': 229, '2024-08': 290, '2024-09': 228, '2024-10': 247, '2024-11': 243, '2024-12': 186, '2025-01': 199, '2025-02': 189, '2025-03': 228, '2025-04': 212, '2025-05': 156, '2025-06': 176, '2025-07': 183, '2025-08': 208, '2025-09': 191, '2025-10': 160, '2025-11': 161}","{'2024-01': 149, '2024-02': 263, '2024-03': 132, '2024-04': 167, '2024-05': 41, '2024-06': 99, '2024-07': 24, '2024-08': 108, '2024-09': 170, '2024-10': 130, '2024-11': 190, '2024-12': 105, '2025-01': 71, '2025-02': 19, '2025-03': 97, '2025-04': 79, '2025-05': 51, '2025-06': 72, '2025-07': 14, '2025-08': 43, '2025-09': 4, '2025-10': 2, '2025-11': 146}","{'2024-01': 451, '2024-02': 579, '2024-03': 444, '2024-04': 511, '2024-05': 314, '2024-06': 323, '2024-07': 253, '2024-08': 398, '2024-09': 398, '2024-10': 377, '2024-11': 433, '2024-12': 291, '2025-01': 270, '2025-02': 208, '2025-03': 325, '2025-04': 291, '2025-05': 207, '2025-06': 248, '2025-07': 208, '2025-08': 253, '2025-09': 195, '2025-10': 162, '2025-11': 307}"
447791597,Azure/bicep-registry-modules,https://github.com/Azure/bicep-registry-modules,634.0,473.0,Bicep,2022-01-14T00:13:07Z,2025-07-01 17:57:58+00:00,2025-07,2025-W26,23,2251,2114.0,114.0,"{'2025-07': 15, '2025-08': 3, '2025-09': 2, '2025-10': 2, '2025-11': 1}","{'2024-01': 83, '2024-02': 104, '2024-03': 125, '2024-04': 107, '2024-05': 96, '2024-06': 89, '2024-07': 92, '2024-08': 91, '2024-09': 85, '2024-10': 115, '2024-11': 86, '2024-12': 85, '2025-01': 81, '2025-02': 90, '2025-03': 102, '2025-04': 106, '2025-05': 96, '2025-06': 91, '2025-07': 99, '2025-08': 81, '2025-09': 67, '2025-10': 72, '2025-11': 71}","{'2024-01': 1, '2024-03': 9, '2024-04': 4, '2024-05': 1, '2024-06': 3, '2024-07': 7, '2024-08': 9, '2024-09': 5, '2024-10': 7, '2024-11': 5, '2024-12': 5, '2025-01': 9, '2025-02': 4, '2025-03': 5, '2025-04': 3, '2025-05': 2, '2025-06': 5, '2025-07': 4, '2025-08': 6, '2025-09': 6, '2025-10': 10, '2025-11': 4}","{'2024-01': 84, '2024-02': 104, '2024-03': 134, '2024-04': 111, '2024-05': 97, '2024-06': 92, '2024-07': 99, '2024-08': 100, '2024-09': 90, '2024-10': 122, '2024-11': 91, '2024-12': 90, '2025-01': 90, '2025-02': 94, '2025-03': 107, '2025-04': 109, '2025-05': 98, '2025-06': 96, '2025-07': 118, '2025-08': 90, '2025-09': 75, '2025-10': 84, '2025-11': 76}"
102692863,onnx/onnx,https://github.com/onnx/onnx,19360.0,3778.0,Python,2017-09-07T04:53:45Z,2025-06-19 14:52:12+00:00,2025-06,2025-W24,25,1120,880.0,215.0,"{'2025-06': 6, '2025-07': 12, '2025-09': 4, '2025-10': 3}","{'2024-01': 15, '2024-02': 44, '2024-03': 30, '2024-04': 18, '2024-05': 14, '2024-06': 18, '2024-07': 29, '2024-08': 23, '2024-09': 48, '2024-10': 60, '2024-11': 27, '2024-12': 10, '2025-01': 35, '2025-02': 32, '2025-03': 81, '2025-04': 59, '2025-05': 49, '2025-06': 49, '2025-07': 53, '2025-08': 53, '2025-09': 40, '2025-10': 67, '2025-11': 26}","{'2024-01': 11, '2024-02': 7, '2024-03': 7, '2024-04': 13, '2024-05': 8, '2024-06': 7, '2024-07': 8, '2024-08': 8, '2024-09': 7, '2024-10': 9, '2024-11': 11, '2024-12': 7, '2025-01': 8, '2025-02': 13, '2025-03': 12, '2025-04': 9, '2025-05': 9, '2025-06': 7, '2025-07': 6, '2025-08': 6, '2025-09': 12, '2025-10': 19, '2025-11': 11}","{'2024-01': 26, '2024-02': 51, '2024-03': 37, '2024-04': 31, '2024-05': 22, '2024-06': 25, '2024-07': 37, '2024-08': 31, '2024-09': 55, '2024-10': 69, '2024-11': 38, '2024-12': 17, '2025-01': 43, '2025-02': 45, '2025-03': 93, '2025-04': 68, '2025-05': 58, '2025-06': 62, '2025-07': 71, '2025-08': 59, '2025-09': 56, '2025-10': 89, '2025-11': 37}"
715152522,Ljzd-PRO/KToolBox,https://github.com/Ljzd-PRO/KToolBox,420.0,15.0,Python,2023-11-06T15:24:12Z,2025-07-20 08:40:24+00:00,2025-07,2025-W28,43,214,25.0,146.0,"{'2025-07': 22, '2025-08': 18, '2025-09': 3}","{'2024-03': 5, '2024-04': 1, '2024-05': 2, '2024-10': 3, '2024-11': 1, '2024-12': 2, '2025-01': 1, '2025-07': 5, '2025-08': 3, '2025-09': 1, '2025-11': 1}","{'2024-01': 7, '2024-02': 11, '2024-03': 15, '2024-04': 10, '2024-05': 13, '2024-06': 5, '2024-07': 8, '2024-08': 3, '2024-10': 19, '2024-11': 9, '2024-12': 11, '2025-01': 6, '2025-02': 7, '2025-03': 4, '2025-04': 3, '2025-05': 2, '2025-08': 5, '2025-09': 6, '2025-10': 2}","{'2024-01': 7, '2024-02': 11, '2024-03': 20, '2024-04': 11, '2024-05': 15, '2024-06': 5, '2024-07': 8, '2024-08': 3, '2024-10': 22, '2024-11': 10, '2024-12': 13, '2025-01': 7, '2025-02': 7, '2025-03': 4, '2025-04': 3, '2025-05': 2, '2025-07': 27, '2025-08': 26, '2025-09': 10, '2025-10': 2, '2025-11': 1}"
26328526,yiisoft-contrib/yiiframework.com,https://github.com/yiisoft-contrib/yiiframework.com,264.0,107.0,HTML,2014-11-07T16:47:33Z,2025-07-28 13:06:44+00:00,2025-07,2025-W30,13,49,15.0,21.0,"{'2025-07': 12, '2025-11': 1}","{'2024-06': 1, '2024-12': 1, '2025-03': 1, '2025-04': 3, '2025-06': 1, '2025-08': 1, '2025-10': 1, '2025-11': 6}","{'2024-01': 1, '2024-04': 1, '2024-05': 2, '2024-07': 1, '2024-11': 1, '2025-02': 10, '2025-03': 1, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}","{'2024-01': 1, '2024-04': 1, '2024-05': 2, '2024-06': 1, '2024-07': 1, '2024-11': 1, '2024-12': 1, '2025-02': 10, '2025-03': 2, '2025-04': 3, '2025-06': 1, '2025-07': 12, '2025-08': 2, '2025-09': 1, '2025-10': 2, '2025-11': 8}"
458166037,ydb-platform/ydb-embedded-ui,https://github.com/ydb-platform/ydb-embedded-ui,29.0,15.0,TypeScript,2022-02-11T11:51:23Z,2025-07-14 06:20:22+00:00,2025-07,2025-W28,29,1308,1278.0,1.0,"{'2025-07': 11, '2025-08': 12, '2025-09': 3, '2025-10': 1, '2025-11': 2}","{'2024-01': 32, '2024-02': 33, '2024-03': 31, '2024-04': 13, '2024-05': 36, '2024-06': 41, '2024-07': 76, '2024-08': 82, '2024-09': 66, '2024-10': 95, '2024-11': 100, '2024-12': 50, '2025-01': 40, '2025-02': 44, '2025-03': 42, '2025-04': 59, '2025-05': 48, '2025-06': 89, '2025-07': 63, '2025-08': 54, '2025-09': 77, '2025-10': 46, '2025-11': 61}",{'2025-04': 1},"{'2024-01': 32, '2024-02': 33, '2024-03': 31, '2024-04': 13, '2024-05': 36, '2024-06': 41, '2024-07': 76, '2024-08': 82, '2024-09': 66, '2024-10': 95, '2024-11': 100, '2024-12': 50, '2025-01': 40, '2025-02': 44, '2025-03': 42, '2025-04': 60, '2025-05': 48, '2025-06': 89, '2025-07': 74, '2025-08': 66, '2025-09': 80, '2025-10': 47, '2025-11': 63}"
453068084,risingwavelabs/risingwave,https://github.com/risingwavelabs/risingwave,8185.0,664.0,Rust,2022-01-28T12:58:03Z,2025-04-27 08:09:17+00:00,2025-04,2025-W16,37,7112,5662.0,1413.0,"{'2025-04': 3, '2025-05': 1, '2025-06': 2, '2025-07': 9, '2025-08': 8, '2025-09': 8, '2025-10': 4, '2025-11': 2}","{'2024-01': 375, '2024-02': 260, '2024-03': 343, '2024-04': 322, '2024-05': 264, '2024-06': 262, '2024-07': 232, '2024-08': 254, '2024-09': 270, '2024-10': 249, '2024-11': 232, '2024-12': 194, '2025-01': 232, '2025-02': 208, '2025-03': 254, '2025-04': 250, '2025-05': 216, '2025-06': 248, '2025-07': 208, '2025-08': 181, '2025-09': 238, '2025-10': 158, '2025-11': 212}","{'2024-01': 52, '2024-02': 70, '2024-03': 112, '2024-04': 77, '2024-05': 62, '2024-06': 46, '2024-07': 41, '2024-08': 70, '2024-09': 79, '2024-10': 98, '2024-11': 61, '2024-12': 64, '2025-01': 75, '2025-02': 48, '2025-03': 113, '2025-04': 107, '2025-05': 65, '2025-06': 25, '2025-07': 21, '2025-08': 22, '2025-09': 19, '2025-10': 59, '2025-11': 27}","{'2024-01': 427, '2024-02': 330, '2024-03': 455, '2024-04': 399, '2024-05': 326, '2024-06': 308, '2024-07': 273, '2024-08': 324, '2024-09': 349, '2024-10': 347, '2024-11': 293, '2024-12': 258, '2025-01': 307, '2025-02': 256, '2025-03': 367, '2025-04': 360, '2025-05': 282, '2025-06': 275, '2025-07': 238, '2025-08': 211, '2025-09': 265, '2025-10': 221, '2025-11': 241}"
816114346,ajevans99/swift-json-schema,https://github.com/ajevans99/swift-json-schema,72.0,16.0,Swift,2024-06-17T04:33:21Z,2025-06-05 19:10:17+00:00,2025-06,2025-W22,24,101,77.0,,"{'2025-06': 16, '2025-07': 2, '2025-08': 1, '2025-11': 5}","{'2024-06': 4, '2024-07': 8, '2024-08': 5, '2024-09': 5, '2024-10': 1, '2024-12': 5, '2025-01': 4, '2025-03': 2, '2025-04': 9, '2025-05': 2, '2025-06': 9, '2025-08': 1, '2025-09': 1, '2025-10': 4, '2025-11': 17}",{},"{'2024-06': 4, '2024-07': 8, '2024-08': 5, '2024-09': 5, '2024-10': 1, '2024-12': 5, '2025-01': 4, '2025-03': 2, '2025-04': 9, '2025-05': 2, '2025-06': 25, '2025-07': 2, '2025-08': 2, '2025-09': 1, '2025-10': 4, '2025-11': 22}"
68312233,microsoft/vcpkg,https://github.com/microsoft/vcpkg,25321.0,6984.0,CMake,2016-09-15T16:40:50Z,2025-06-10 19:48:40+00:00,2025-06,2025-W23,10,7183,7169.0,4.0,{'2025-06': 10},"{'2024-01': 281, '2024-02': 293, '2024-03': 515, '2024-04': 291, '2024-05': 292, '2024-06': 257, '2024-07': 272, '2024-08': 290, '2024-09': 289, '2024-10': 411, '2024-11': 277, '2024-12': 310, '2025-01': 302, '2025-02': 313, '2025-03': 344, '2025-04': 322, '2025-05': 271, '2025-06': 253, '2025-07': 289, '2025-08': 307, '2025-09': 314, '2025-10': 324, '2025-11': 352}","{'2024-01': 1, '2024-05': 1, '2025-01': 1, '2025-03': 1}","{'2024-01': 282, '2024-02': 293, '2024-03': 515, '2024-04': 291, '2024-05': 293, '2024-06': 257, '2024-07': 272, '2024-08': 290, '2024-09': 289, '2024-10': 411, '2024-11': 277, '2024-12': 310, '2025-01': 303, '2025-02': 313, '2025-03': 345, '2025-04': 322, '2025-05': 271, '2025-06': 263, '2025-07': 289, '2025-08': 307, '2025-09': 314, '2025-10': 324, '2025-11': 352}"
285679939,microsoft/react-native-gallery,https://github.com/microsoft/react-native-gallery,218.0,49.0,TypeScript,2020-08-06T22:00:48Z,2025-06-11 09:05:59+00:00,2025-06,2025-W23,31,162,131.0,,"{'2025-06': 7, '2025-07': 8, '2025-08': 3, '2025-09': 7, '2025-10': 6}","{'2024-01': 2, '2024-02': 2, '2024-03': 4, '2024-04': 20, '2024-05': 4, '2024-07': 9, '2024-08': 3, '2024-09': 3, '2024-10': 4, '2024-11': 1, '2025-01': 3, '2025-02': 4, '2025-03': 6, '2025-04': 6, '2025-05': 1, '2025-06': 6, '2025-07': 10, '2025-08': 5, '2025-09': 19, '2025-10': 18, '2025-11': 1}",{},"{'2024-01': 2, '2024-02': 2, '2024-03': 4, '2024-04': 20, '2024-05': 4, '2024-07': 9, '2024-08': 3, '2024-09': 3, '2024-10': 4, '2024-11': 1, '2025-01': 3, '2025-02': 4, '2025-03': 6, '2025-04': 6, '2025-05': 1, '2025-06': 13, '2025-07': 18, '2025-08': 8, '2025-09': 26, '2025-10': 24, '2025-11': 1}"
841914017,v0l/route96,https://github.com/v0l/route96,11.0,2.0,Rust,2024-08-13T09:48:26Z,2025-06-10 09:38:36+00:00,2025-06,2025-W23,15,20,5.0,,"{'2025-06': 11, '2025-07': 3, '2025-11': 1}","{'2025-02': 1, '2025-04': 2, '2025-08': 2}",{},"{'2025-02': 1, '2025-04': 2, '2025-06': 11, '2025-07': 3, '2025-08': 2, '2025-11': 1}"
355718757,microsoft/ebpf-for-windows,https://github.com/microsoft/ebpf-for-windows,3268.0,255.0,C,2021-04-08T00:32:50Z,2025-06-20 15:05:44+00:00,2025-06,2025-W24,27,1080,651.0,402.0,"{'2025-06': 6, '2025-07': 15, '2025-08': 2, '2025-09': 2, '2025-10': 1, '2025-11': 1}","{'2024-01': 25, '2024-02': 32, '2024-03': 38, '2024-04': 43, '2024-05': 27, '2024-06': 30, '2024-07': 21, '2024-08': 26, '2024-09': 27, '2024-10': 43, '2024-11': 43, '2024-12': 23, '2025-01': 23, '2025-02': 37, '2025-03': 21, '2025-04': 36, '2025-05': 9, '2025-06': 18, '2025-07': 13, '2025-08': 17, '2025-09': 33, '2025-10': 38, '2025-11': 28}","{'2024-01': 22, '2024-02': 27, '2024-03': 29, '2024-04': 28, '2024-05': 28, '2024-06': 20, '2024-07': 14, '2024-08': 22, '2024-09': 21, '2024-10': 22, '2024-11': 22, '2024-12': 14, '2025-01': 14, '2025-02': 11, '2025-03': 15, '2025-04': 15, '2025-05': 12, '2025-06': 11, '2025-07': 8, '2025-08': 15, '2025-09': 9, '2025-10': 11, '2025-11': 12}","{'2024-01': 47, '2024-02': 59, '2024-03': 67, '2024-04': 71, '2024-05': 55, '2024-06': 50, '2024-07': 35, '2024-08': 48, '2024-09': 48, '2024-10': 65, '2024-11': 65, '2024-12': 37, '2025-01': 37, '2025-02': 48, '2025-03': 36, '2025-04': 51, '2025-05': 21, '2025-06': 35, '2025-07': 36, '2025-08': 34, '2025-09': 44, '2025-10': 50, '2025-11': 41}"
317628237,equalizedigital/accessibility-checker,https://github.com/equalizedigital/accessibility-checker,16.0,9.0,PHP,2020-12-01T18:12:27Z,2025-05-22 03:35:37+00:00,2025-05,2025-W20,76,625,491.0,58.0,"{'2025-05': 4, '2025-06': 8, '2025-07': 29, '2025-08': 23, '2025-09': 4, '2025-10': 4, '2025-11': 4}","{'2024-01': 14, '2024-02': 23, '2024-03': 29, '2024-04': 17, '2024-05': 34, '2024-06': 28, '2024-07': 17, '2024-08': 7, '2024-09': 30, '2024-10': 36, '2024-11': 18, '2024-12': 7, '2025-01': 15, '2025-02': 12, '2025-03': 5, '2025-04': 44, '2025-05': 24, '2025-06': 34, '2025-07': 45, '2025-08': 25, '2025-09': 14, '2025-10': 5, '2025-11': 8}","{'2025-05': 1, '2025-06': 8, '2025-07': 24, '2025-08': 8, '2025-09': 5, '2025-10': 8, '2025-11': 4}","{'2024-01': 14, '2024-02': 23, '2024-03': 29, '2024-04': 17, '2024-05': 34, '2024-06': 28, '2024-07': 17, '2024-08': 7, '2024-09': 30, '2024-10': 36, '2024-11': 18, '2024-12': 7, '2025-01': 15, '2025-02': 12, '2025-03': 5, '2025-04': 44, '2025-05': 29, '2025-06': 50, '2025-07': 98, '2025-08': 56, '2025-09': 23, '2025-10': 17, '2025-11': 16}"
49122742,binarywang/WxJava,https://github.com/binarywang/WxJava,31663.0,8940.0,Java,2016-01-06T08:24:05Z,2025-07-24 07:38:33+00:00,2025-07,2025-W29,65,286,215.0,6.0,"{'2025-07': 15, '2025-08': 9, '2025-09': 15, '2025-10': 4, '2025-11': 22}","{'2024-01': 15, '2024-02': 2, '2024-03': 10, '2024-04': 6, '2024-05': 14, '2024-06': 8, '2024-07': 8, '2024-08': 5, '2024-09': 13, '2024-10': 18, '2024-11': 9, '2024-12': 16, '2025-01': 14, '2025-02': 13, '2025-03': 3, '2025-04': 12, '2025-05': 19, '2025-06': 7, '2025-07': 7, '2025-08': 2, '2025-09': 8, '2025-10': 2, '2025-11': 4}","{'2024-05': 2, '2024-10': 2, '2024-12': 1, '2025-07': 1}","{'2024-01': 15, '2024-02': 2, '2024-03': 10, '2024-04': 6, '2024-05': 16, '2024-06': 8, '2024-07': 8, '2024-08': 5, '2024-09': 13, '2024-10': 20, '2024-11': 9, '2024-12': 17, '2025-01': 14, '2025-02': 13, '2025-03': 3, '2025-04': 12, '2025-05': 19, '2025-06': 7, '2025-07': 23, '2025-08': 11, '2025-09': 23, '2025-10': 6, '2025-11': 26}"
630125660,acredsfan/autonomous_mower,https://github.com/acredsfan/autonomous_mower,10.0,7.0,Python,2023-04-19T18:11:18Z,2025-05-24 19:24:58+00:00,2025-05,2025-W20,37,52,3.0,12.0,"{'2025-05': 10, '2025-06': 18, '2025-07': 9}","{'2025-01': 1, '2025-05': 2}","{'2025-04': 11, '2025-05': 1}","{'2025-01': 1, '2025-04': 11, '2025-05': 13, '2025-06': 18, '2025-07': 9}"
515668556,catalystneuro/neuroconv,https://github.com/catalystneuro/neuroconv,61.0,28.0,Python,2022-07-19T16:49:38Z,2025-06-12 22:21:04+00:00,2025-06,2025-W23,19,664,613.0,32.0,"{'2025-06': 6, '2025-07': 7, '2025-08': 1, '2025-09': 1, '2025-11': 4}","{'2024-01': 13, '2024-02': 37, '2024-03': 18, '2024-04': 29, '2024-05': 47, '2024-06': 32, '2024-07': 29, '2024-08': 53, '2024-09': 41, '2024-10': 7, '2024-11': 15, '2024-12': 16, '2025-01': 10, '2025-02': 26, '2025-03': 27, '2025-04': 30, '2025-05': 37, '2025-06': 19, '2025-07': 24, '2025-08': 24, '2025-09': 19, '2025-10': 31, '2025-11': 29}","{'2024-01': 1, '2024-02': 1, '2024-03': 1, '2024-04': 3, '2024-05': 1, '2024-07': 3, '2024-08': 2, '2024-09': 3, '2024-10': 1, '2024-11': 1, '2024-12': 1, '2025-01': 1, '2025-02': 2, '2025-03': 2, '2025-04': 2, '2025-05': 2, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 2}","{'2024-01': 14, '2024-02': 38, '2024-03': 19, '2024-04': 32, '2024-05': 48, '2024-06': 32, '2024-07': 32, '2024-08': 55, '2024-09': 44, '2024-10': 8, '2024-11': 16, '2024-12': 17, '2025-01': 11, '2025-02': 28, '2025-03': 29, '2025-04': 32, '2025-05': 39, '2025-06': 25, '2025-07': 31, '2025-08': 26, '2025-09': 21, '2025-10': 32, '2025-11': 35}"
657809831,neuland-ingolstadt/neuland.app-native,https://github.com/neuland-ingolstadt/neuland.app-native,22.0,17.0,TypeScript,2023-06-23T23:01:12Z,2025-06-21 19:31:13+00:00,2025-06,2025-W24,29,125,96.0,,"{'2025-06': 23, '2025-07': 3, '2025-10': 3}","{'2024-03': 1, '2024-04': 3, '2024-06': 4, '2024-07': 2, '2024-09': 2, '2024-10': 3, '2024-11': 3, '2024-12': 9, '2025-01': 2, '2025-02': 2, '2025-03': 5, '2025-04': 15, '2025-05': 17, '2025-06': 13, '2025-07': 6, '2025-09': 1, '2025-10': 5, '2025-11': 3}",{},"{'2024-03': 1, '2024-04': 3, '2024-06': 4, '2024-07': 2, '2024-09': 2, '2024-10': 3, '2024-11': 3, '2024-12': 9, '2025-01': 2, '2025-02': 2, '2025-03': 5, '2025-04': 15, '2025-05': 17, '2025-06': 36, '2025-07': 9, '2025-09': 1, '2025-10': 8, '2025-11': 3}"
684112328,kingstinct/zemble,https://github.com/kingstinct/zemble,15.0,1.0,TypeScript,2023-08-28T13:34:19Z,2025-07-01 14:23:05+00:00,2025-07,2025-W26,10,163,84.0,69.0,{'2025-07': 10},"{'2024-01': 7, '2024-02': 8, '2024-03': 8, '2024-04': 12, '2024-05': 3, '2024-06': 15, '2024-08': 1, '2024-09': 3, '2024-10': 1, '2024-11': 2, '2024-12': 4, '2025-01': 5, '2025-03': 3, '2025-04': 1, '2025-07': 10, '2025-09': 1}","{'2024-01': 5, '2024-02': 2, '2024-03': 2, '2024-04': 10, '2024-05': 4, '2024-06': 13, '2024-07': 5, '2024-08': 1, '2024-09': 3, '2024-10': 2, '2024-11': 2, '2024-12': 5, '2025-01': 6, '2025-04': 1, '2025-07': 4, '2025-09': 2, '2025-10': 2}","{'2024-01': 12, '2024-02': 10, '2024-03': 10, '2024-04': 22, '2024-05': 7, '2024-06': 28, '2024-07': 5, '2024-08': 2, '2024-09': 6, '2024-10': 3, '2024-11': 4, '2024-12': 9, '2025-01': 11, '2025-03': 3, '2025-04': 2, '2025-07': 24, '2025-09': 3, '2025-10': 2}"
159556794,go-vikunja/vikunja,https://github.com/go-vikunja/vikunja,2080.0,181.0,Go,2018-11-28T19:52:27Z,2025-06-04 13:54:45+00:00,2025-06,2025-W22,118,1151,236.0,797.0,"{'2025-06': 51, '2025-07': 15, '2025-08': 8, '2025-09': 16, '2025-10': 7, '2025-11': 21}","{'2024-03': 2, '2024-08': 1, '2024-11': 1, '2024-12': 3, '2025-01': 1, '2025-03': 4, '2025-04': 22, '2025-05': 29, '2025-06': 63, '2025-07': 30, '2025-08': 16, '2025-09': 19, '2025-10': 20, '2025-11': 25}","{'2024-02': 6, '2024-03': 4, '2024-04': 2, '2024-08': 1, '2024-10': 2, '2024-11': 3, '2024-12': 1, '2025-02': 3, '2025-03': 42, '2025-04': 89, '2025-05': 80, '2025-06': 75, '2025-07': 104, '2025-08': 95, '2025-09': 100, '2025-10': 109, '2025-11': 81}","{'2024-02': 6, '2024-03': 6, '2024-04': 2, '2024-08': 2, '2024-10': 2, '2024-11': 4, '2024-12': 4, '2025-01': 1, '2025-02': 3, '2025-03': 46, '2025-04': 111, '2025-05': 109, '2025-06': 189, '2025-07': 149, '2025-08': 119, '2025-09': 135, '2025-10': 136, '2025-11': 127}"
933720213,theepicsaxguy/homelab,https://github.com/theepicsaxguy/homelab,116.0,10.0,HCL,2025-02-16T14:44:46Z,2025-06-04 10:19:57+00:00,2025-06,2025-W22,88,1740,985.0,667.0,"{'2025-06': 55, '2025-09': 5, '2025-10': 6, '2025-11': 22}","{'2025-02': 101, '2025-03': 111, '2025-04': 179, '2025-05': 148, '2025-06': 220, '2025-07': 43, '2025-08': 95, '2025-09': 31, '2025-10': 12, '2025-11': 45}","{'2025-02': 46, '2025-03': 53, '2025-04': 43, '2025-05': 69, '2025-06': 78, '2025-07': 63, '2025-08': 86, '2025-09': 80, '2025-10': 72, '2025-11': 77}","{'2025-02': 147, '2025-03': 164, '2025-04': 222, '2025-05': 217, '2025-06': 353, '2025-07': 106, '2025-08': 181, '2025-09': 116, '2025-10': 90, '2025-11': 144}"
405652298,Cratis/Chronicle,https://github.com/Cratis/Chronicle,31.0,7.0,C#,2021-09-12T13:41:06Z,2025-07-07 07:31:48+00:00,2025-07,2025-W27,34,902,193.0,675.0,"{'2025-07': 15, '2025-10': 2, '2025-11': 17}","{'2024-01': 1, '2024-06': 1, '2024-07': 1, '2024-08': 2, '2024-09': 8, '2024-10': 6, '2024-11': 12, '2024-12': 15, '2025-01': 17, '2025-02': 12, '2025-03': 42, '2025-04': 10, '2025-05': 6, '2025-06': 8, '2025-07': 5, '2025-08': 6, '2025-09': 4, '2025-10': 6, '2025-11': 31}","{'2024-02': 34, '2024-03': 17, '2024-04': 30, '2024-05': 22, '2024-06': 35, '2024-07': 27, '2024-08': 29, '2024-09': 29, '2024-10': 32, '2024-11': 25, '2024-12': 11, '2025-01': 23, '2025-02': 30, '2025-03': 30, '2025-04': 24, '2025-05': 8, '2025-06': 9, '2025-07': 10, '2025-08': 11, '2025-09': 93, '2025-10': 112, '2025-11': 34}","{'2024-01': 1, '2024-02': 34, '2024-03': 17, '2024-04': 30, '2024-05': 22, '2024-06': 36, '2024-07': 28, '2024-08': 31, '2024-09': 37, '2024-10': 38, '2024-11': 37, '2024-12': 26, '2025-01': 40, '2025-02': 42, '2025-03': 72, '2025-04': 34, '2025-05': 14, '2025-06': 17, '2025-07': 30, '2025-08': 17, '2025-09': 97, '2025-10': 120, '2025-11': 82}"
110405055,invokable/google-sheets-project,https://github.com/invokable/google-sheets-project,59.0,9.0,Blade,2017-11-12T04:36:28Z,2025-06-18 04:04:58+00:00,2025-06,2025-W24,12,96,1.0,83.0,{'2025-06': 12},{'2024-01': 1},"{'2024-01': 3, '2024-02': 2, '2024-03': 4, '2024-04': 4, '2024-05': 4, '2024-06': 4, '2024-07': 5, '2024-08': 4, '2024-09': 5, '2024-10': 4, '2024-11': 3, '2024-12': 5, '2025-01': 2, '2025-02': 3, '2025-03': 3, '2025-04': 2, '2025-05': 2, '2025-06': 8, '2025-07': 5, '2025-08': 1, '2025-09': 6, '2025-10': 1, '2025-11': 3}","{'2024-01': 4, '2024-02': 2, '2024-03': 4, '2024-04': 4, '2024-05': 4, '2024-06': 4, '2024-07': 5, '2024-08': 4, '2024-09': 5, '2024-10': 4, '2024-11': 3, '2024-12': 5, '2025-01': 2, '2025-02': 3, '2025-03': 3, '2025-04': 2, '2025-05': 2, '2025-06': 20, '2025-07': 5, '2025-08': 1, '2025-09': 6, '2025-10': 1, '2025-11': 3}"
